,"Region, subregion, country or area*",Notes,Location code,ISO3 Alpha-code,Code,Name,parent location code,Code,Code,Name,Code,Name,Code,Name,Code,Name,"More developed regions
,   Azerbaijan*,5,31,AZE,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,1636,,,1517,1502,,,
,   Bahrain,,48,BHR,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,1637,1503,,,,,
,   Cyprus*,6,196,CYP,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,1503,,,,,
,   Georgia*,7,268,GEO,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,,1517,1502,,,
,   Iraq,,368,IRQ,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,,1517,1502,,,
,   Israel,,376,ISR,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,1503,,,,,
,   Jordan,,400,JOR,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,,1517,1502,,,
,   Kuwait,,414,KWT,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,1503,,,,,
,   Lebanon,,422,LBN,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,,1517,1502,,,
,   Oman,,512,OMN,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,1503,,,,,
,   Qatar,,634,QAT,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,1503,,,,,
,   Saudi Arabia,,682,SAU,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,1503,,,,,
,   State of Palestine*,8,275,PSE,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,,1517,,1501,,
,   Syrian Arab Republic,,760,SYR,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,,,,,1500,
,   Turkey,,792,TUR,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,,1517,1502,,,
,   United Arab Emirates,,784,ARE,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,,934,948,,,1503,,,,,
,   Yemen,,887,YEM,4,Country/Area,922,900,922,Western Asia,,,"1833,0",Northern Africa and Western Asia,935,Asia,,902,941,,948,,,,,,,1500,
, EUROPE,l,908,,2,Geographic region,1840,,,,,,,,,,,,,,,,,,,,,,
,  Eastern Europe,,923,   ,3,Subregion,917,,,,,,,,,,,,,,,,,,,,,,
,   Belarus,,112,BLR,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,1502,,,
,   Bulgaria,,100,BGR,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,1502,,,
,   Czechia,,203,CZE,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Hungary,,348,HUN,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Poland,,616,POL,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Republic of Moldova*,22,498,MDA,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,1636,,,1517,,1501,,
,   Romania,,642,ROU,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Russian Federation,,643,RUS,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,1502,,,
,   Slovakia,,703,SVK,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Ukraine*,23,804,UKR,4,Country/Area,923,900,923,Eastern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,,1501,,
,  Northern Europe,,924,   ,3,Subregion,917,,,,,,,,,,,,,,,,,,,,,,
,   Channel Islands*,24,830,CHI,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Denmark*,25,208,DNK,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Estonia,,233,EST,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Faroe Islands*,26,234,FRO,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Finland*,27,246,FIN,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Iceland,,352,ISL,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Ireland,,372,IRL,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Isle of Man*,14,833,IMN,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Latvia,,428,LVA,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Lithuania,,440,LTU,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Norway*,28,578,NOR,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Sweden,,752,SWE,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   United Kingdom*,29,826,GBR,4,Country/Area,924,900,924,Northern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,  Southern Europe,,925,   ,3,Subregion,917,,,,,,,,,,,,,,,,,,,,,,
,   Albania,,8,ALB,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,1502,,,
,   Andorra,,20,AND,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Bosnia and Herzegovina,,70,BIH,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,1502,,,
,   Croatia,,191,HRV,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Gibraltar*,14,292,GIB,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Greece,,300,GRC,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Holy See*,30,336,VAT,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,,,,,1518
,   Italy,,380,ITA,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Malta,,470,MLT,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Montenegro,,499,MNE,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,1502,,,
,   North Macedonia,,807,MKD,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,1636,,,1517,1502,,,
,   Portugal,,620,PRT,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   San Marino,,674,SMR,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Serbia*,31,688,SRB,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,,1517,1502,,,
,   Slovenia,,705,SVN,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Spain*,32,724,ESP,4,Country/Area,925,900,925,Southern Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,  Western Europe,,926,   ,3,Subregion,917,,,,,,,,,,,,,,,,,,,,,,
,   Austria,,40,AUT,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Belgium,,56,BEL,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   France*,33,250,FRA,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Germany,,276,DEU,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Liechtenstein,,438,LIE,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Luxembourg,,442,LUX,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Monaco,,492,MCO,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Netherlands*,34,528,NLD,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
,   Switzerland,,756,CHE,4,Country/Area,926,900,926,Western Europe,917,Europe,"1829,0",Europe and Northern America,908,Europe,901,,,,,,,1503,,,,,
, LATIN AMERICA AND THE CARIBBEAN,m,904,,2,Geographic region,1840,,,,,,,,,,,,,,,,,,,,,,
,  Caribbean,,915,   ,3,Subregion,1830,,,,,,,,,,,,,,,,,,,,,,
,   Anguilla*,14,660,AIA,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,,,,,1518
,   Antigua and Barbuda,,28,ATG,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Aruba*,15,533,ABW,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Bahamas,,44,BHS,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Barbados,,52,BRB,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,"   Bonaire, Sint Eustatius and Saba*",15,535,BES,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,,,,,1518
,   British Virgin Islands*,14,92,VGB,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Cayman Islands*,14,136,CYM,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Cuba,,192,CUB,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Curaçao*,15,531,CUW,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Dominica,,212,DMA,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Dominican Republic,,214,DOM,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Grenada,,308,GRD,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Guadeloupe*,2,312,GLP,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,,,,,1518
,   Haiti,,332,HTI,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,941,,948,,1637,,,,,1500,
,   Jamaica,,388,JAM,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Martinique*,2,474,MTQ,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,,,,,1518
,   Montserrat*,14,500,MSR,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,,,,,1518
,   Puerto Rico*,16,630,PRI,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Saint Barthélemy*,2,652,BLM,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,,,,,1518
,   Saint Kitts and Nevis,,659,KNA,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Saint Lucia,,662,LCA,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Saint Martin (French part)*,2,663,MAF,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,1503,,,,,
,   Saint Vincent and the Grenadines,,670,VCT,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Sint Maarten (Dutch part)*,15,534,SXM,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Trinidad and Tobago,,780,TTO,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   Turks and Caicos Islands*,14,796,TCA,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,   United States Virgin Islands*,16,850,VIR,4,Country/Area,915,900,915,Caribbean,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,1503,,,,,
,  Central America,,916,   ,3,Subregion,1830,,,,,,,,,,,,,,,,,,,,,,
,   Belize,,84,BLZ,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Costa Rica,,188,CRI,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   El Salvador,,222,SLV,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,,1501,,
,   Guatemala,,320,GTM,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   Honduras,,340,HND,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,,1501,,
,   Mexico,,484,MEX,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   Nicaragua,,558,NIC,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,,1501,,
,   Panama,,591,PAN,4,Country/Area,916,900,916,Central America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,1503,,,,,
,  South America,,931,   ,3,Subregion,1830,,,,,,,,,,,,,,,,,,,,,,
,   Argentina,,32,ARG,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   Bolivia (Plurinational State of),,68,BOL,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,1636,,,1517,,1501,,
,   Brazil,,76,BRA,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   Chile,,152,CHL,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,1503,,,,,
,   Colombia,,170,COL,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   Ecuador,,218,ECU,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   Falkland Islands (Malvinas)*,17,238,FLK,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,,,,,1518
,   French Guiana*,2,254,GUF,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,,,,,1518
,   Guyana,,328,GUY,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Paraguay,,600,PRY,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,1636,,,1517,1502,,,
,   Peru,,604,PER,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
,   Suriname,,740,SUR,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,1637,,1517,1502,,,
,   Uruguay,,858,URY,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,1503,,,,,
,   Venezuela (Bolivarian Republic of),,862,VEN,4,Country/Area,931,900,931,South America,,,"1830,0",Latin America and the Caribbean,904,Latin America and the Caribbean,,902,,934,948,,,,1517,1502,,,
, NORTHERN AMERICA,n,905,,2,Geographic region,1840,,,,,,,,,,,,,,,,,,,,,,
,   Bermuda*,14,60,BMU,4,Country/Area,918,900,,,918,Northern America,"1829,0",Europe and Northern America,905,Northern America,901,,,,,,1637,1503,,,,,
,   Canada,,124,CAN,4,Country/Area,918,900,,,918,Northern America,"1829,0",Europe and Northern America,905,Northern America,901,,,,,,,1503,,,,,
,   Greenland*,26,304,GRL,4,Country/Area,918,900,,,918,Northern America,"1829,0",Europe and Northern America,905,Northern America,901,,,,,,,1503,,,,,
,   Saint Pierre and Miquelon*,2,666,SPM,4,Country/Area,918,900,,,918,Northern America,"1829,0",Europe and Northern America,905,Northern America,901,,,,,,,,,,,,1518
,   United States of America*,35,840,USA,4,Country/Area,918,900,,,918,Northern America,"1829,0",Europe and Northern America,905,Northern America,901,,,,,,,1503,,,,,
, OCEANIA ,o,909,,2,Geographic region,1840,,,,,,,,,,,,,,,,,,,,,,
,  Australia and New Zealand,,927,   ,12,SDG region,1828,,,,,,,,,,,,,,,,,,,,,,
,   Australia*,18,36,AUS,4,Country/Area,927,900,927,Australia and New Zealand,,,"927,0",Australia and New Zealand,909,Oceania,901,,,,,,,1503,,,,,
,   New Zealand*,19,554,NZL,4,Country/Area,927,900,927,Australia and New Zealand,,,"927,0",Australia and New Zealand,909,Oceania,901,,,,,,,1503,,,,,
,  Melanesia,,928,   ,3,Subregion,1835,,,,,,,,,,,,,,,,,,,,,,
,   Fiji,,242,FJI,4,Country/Area,928,900,928,Melanesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,1517,1502,,,
,   New Caledonia*,2,540,NCL,4,Country/Area,928,900,928,Melanesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,1503,,,,,
,   Papua New Guinea,,598,PNG,4,Country/Area,928,900,928,Melanesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,1517,,1501,,
,   Solomon Islands,,90,SLB,4,Country/Area,928,900,928,Melanesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,941,,948,,1637,,1517,,1501,,
,   Vanuatu,,548,VUT,4,Country/Area,928,900,928,Melanesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,941,,948,,1637,,1517,,1501,,
,  Micronesia,,954,   ,3,Subregion,1835,,,,,,,,,,,,,,,,,,,,,,
,   Guam*,16,316,GUM,4,Country/Area,954,900,954,Micronesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,1503,,,,,
,   Kiribati,,296,KIR,4,Country/Area,954,900,954,Micronesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,941,,948,,1637,,1517,,1501,,
,   Marshall Islands,,584,MHL,4,Country/Area,954,900,954,Micronesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,1517,1502,,,
,   Micronesia (Fed. States of),,583,FSM,4,Country/Area,954,900,954,Micronesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,1517,,1501,,
,   Nauru,,520,NRU,4,Country/Area,954,900,954,Micronesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,1503,,,,,
,   Northern Mariana Islands*,16,580,MNP,4,Country/Area,954,900,954,Micronesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,1503,,,,,
,   Palau,,585,PLW,4,Country/Area,954,900,954,Micronesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,1503,,,,,
,  Polynesia*,20,957,   ,3,Subregion,1835,,,,,,,0,,,,,,,,,,,,,,,
,   American Samoa*,16,16,ASM,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,1517,1502,,,
,   Cook Islands*,21,184,COK,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,,,,,1518
,   French Polynesia*,2,258,PYF,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,1503,,,,,
,   Niue*,21,570,NIU,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,,,,,1518
,   Samoa,,882,WSM,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,1517,1502,,,
,   Tokelau*,21,772,TKL,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,,,,,,,1518
,   Tonga,,776,TON,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,1637,,1517,1502,,,
,   Tuvalu,,798,TUV,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,941,,948,,1637,,1517,1502,,,
,   Wallis and Futuna Islands*,2,876,WLF,4,Country/Area,957,900,957,Polynesia,,,"1835,0",Oceania (excluding Australia and New Zealand),909,Oceania,,902,,934,948,,,,,,,,1518
